"","lap","cars","Position"
"1155",58,"44",1
"1156",58,"77",2
"1157",58,"33",3
"1158",58,"16",4
"1159",58,"11",5
"1160",58,"10",6
"1161",58,"55",7
"1162",58,"31",8
"1163",58,"3",9
"1164",58,"5",10
"1165",58,"7",11
"1166",58,"23",12
"1167",58,"4",13
"1168",58,"63",14
"1169",58,"99",15
"1170",58,"8",16
"1171",58,"20",17
"1172",58,"6",18
"1173",58,"26",19
"1174",59,"44",1
"1175",59,"77",2
"1176",59,"33",3
"1177",59,"16",4
"1178",59,"11",5
"1179",59,"10",6
"1180",59,"55",7
"1181",59,"31",8
"1182",59,"3",9
"1183",59,"5",10
"1184",59,"7",11
"1185",59,"23",12
"1186",59,"4",13
"1187",59,"63",14
"1188",59,"99",15
"1189",59,"8",16
"1190",59,"20",17
"1191",59,"6",18
"1192",59,"26",19
"1193",60,"44",1
"1194",60,"77",2
"1195",60,"33",3
"1196",60,"16",4
"1197",60,"11",5
"1198",60,"10",6
"1199",60,"55",7
"1200",60,"31",8
"1201",60,"3",9
"1202",60,"5",10
"1203",60,"7",11
"1204",60,"23",12
"1205",60,"4",13
"1206",60,"63",14
"1207",60,"99",15
"1208",60,"8",16
"1209",60,"20",17
"1210",60,"6",18
"1211",60,"26",19
"1212",61,"44",1
"1213",61,"77",2
"1214",61,"33",3
"1215",61,"16",4
"1216",61,"11",5
"1217",61,"10",6
"1218",61,"55",7
"1219",61,"31",8
"1220",61,"3",9
"1221",61,"5",10
"1222",61,"7",11
"1223",61,"23",12
"1224",61,"4",13
"1225",61,"63",14
"1226",61,"99",15
"1227",61,"8",16
"1228",61,"20",17
"1229",61,"6",18
"1230",61,"26",19
"1231",62,"44",1
"1232",62,"77",2
"1233",62,"33",3
"1234",62,"16",4
"1235",62,"11",5
"1236",62,"10",6
"1237",62,"55",7
"1238",62,"31",8
"1239",62,"3",9
"1240",62,"5",10
"1241",62,"7",11
"1242",62,"23",12
"1243",62,"4",13
"1244",62,"63",14
"1245",62,"99",15
"1246",62,"8",16
"1247",62,"20",17
"1248",62,"6",18
"1249",62,"26",19
"1250",63,"44",1
"1251",63,"77",2
"1252",63,"33",3
"1253",63,"16",4
"1254",63,"11",5
"1255",63,"10",6
