"","lap","cars","Position"
"742",41,"16",7
"743",41,"10",8
"744",41,"27",9
"745",41,"7",10
"746",41,"8",11
"747",41,"5",12
"748",41,"99",13
"749",41,"20",14
"750",41,"6",15
"751",41,"26",16
"752",42,"44",1
"753",42,"33",2
"754",42,"3",3
"755",42,"11",4
"756",42,"55",5
"757",42,"4",6
"758",42,"16",7
"759",42,"10",8
"760",42,"27",9
"761",42,"7",10
"762",42,"8",11
"763",42,"99",12
"764",42,"20",13
"765",42,"6",14
"766",42,"5",15
"767",42,"26",16
"768",43,"44",1
"769",43,"33",2
"770",43,"3",3
"771",43,"11",4
"772",43,"55",5
"773",43,"16",6
"774",43,"10",7
"775",43,"27",8
"776",43,"7",9
"777",43,"8",10
"778",43,"99",11
"779",43,"20",12
"780",43,"6",13
"781",43,"5",14
"782",43,"26",15
"783",44,"44",1
"784",44,"33",2
"785",44,"3",3
"786",44,"11",4
"787",44,"55",5
"788",44,"16",6
"789",44,"10",7
"790",44,"27",8
"791",44,"7",9
"792",44,"8",10
"793",44,"99",11
"794",44,"20",12
"795",44,"6",13
"796",44,"5",14
"797",44,"26",15
"798",45,"44",1
"799",45,"33",2
"800",45,"11",3
"801",45,"3",4
"802",45,"55",5
"803",45,"16",6
"804",45,"8",7
"805",45,"10",8
"806",45,"27",9
"807",45,"99",10
"808",45,"20",11
"809",45,"6",12
"810",45,"5",13
"811",45,"7",14
"812",45,"26",15
"813",46,"44",1
"814",46,"33",2
"815",46,"3",3
"816",46,"11",4
"817",46,"55",5
"818",46,"16",6
"819",46,"8",7
"820",46,"10",8
"821",46,"27",9
"822",46,"99",10
"823",46,"20",11
"824",46,"6",12
"825",46,"5",13
"826",46,"7",14
"827",46,"26",15
"828",47,"44",1
"829",47,"33",2
"830",47,"3",3
"831",47,"11",4
"832",47,"55",5
"833",47,"16",6
"834",47,"8",7
"835",47,"10",8
"836",47,"27",9
"837",47,"99",10
"838",47,"20",11
"839",47,"6",12
"840",47,"5",13
"841",47,"7",14
"842",47,"26",15
"843",48,"44",1
"844",48,"33",2
"845",48,"3",3
"846",48,"11",4
"847",48,"55",5
"848",48,"16",6
"849",48,"8",7
"850",48,"10",8
"851",48,"27",9
"852",48,"99",10
"853",48,"20",11
"854",48,"6",12
"855",48,"5",13
"856",48,"7",14
"857",48,"26",15
"858",49,"44",1
"859",49,"33",2
"860",49,"3",3
"861",49,"11",4
"862",49,"55",5
"863",49,"16",6
"864",49,"8",7
"865",49,"10",8
"866",49,"27",9
"867",49,"99",10
"868",49,"20",11
"869",49,"6",12
"870",49,"5",13
"871",49,"7",14
"872",49,"26",15
"873",50,"44",1
"874",50,"33",2
"875",50,"3",3
"876",50,"11",4
"877",50,"55",5
"878",50,"16",6
"879",50,"10",7
"880",50,"27",8
"881",50,"8",9
"882",50,"99",10
"883",50,"20",11
"884",50,"6",12
"885",50,"5",13
"886",50,"7",14
"887",50,"26",15
"888",51,"44",1
"889",51,"33",2
"890",51,"3",3
"891",51,"11",4
"892",51,"55",5
"893",51,"10",6
"894",51,"16",7
"895",51,"27",8
"896",51,"8",9
"897",51,"99",10
"898",51,"20",11
"899",51,"6",12
"900",51,"5",13
"901",51,"7",14
"902",51,"26",15
"903",52,"44",1
"904",52,"33",2
"905",52,"3",3
"906",52,"11",4
"907",52,"55",5
"908",52,"10",6
"909",52,"16",7
"910",52,"27",8
"911",52,"8",9
"912",52,"99",10
"913",52,"20",11
"914",52,"6",12
"915",52,"5",13
"916",52,"7",14
"917",52,"26",15
"918",53,"44",1
"919",53,"33",2
"920",53,"3",3
"921",53,"11",4
"922",53,"55",5
"923",53,"10",6
"924",53,"16",7
"925",53,"27",8
"926",53,"8",9
"927",53,"99",10
"928",53,"20",11
"929",53,"5",12
"930",53,"7",13
"931",53,"6",14
"932",53,"26",15
"933",54,"44",1
"934",54,"33",2
"935",54,"3",3
"936",54,"11",4
"937",54,"55",5
"938",54,"10",6
"939",54,"16",7
"940",54,"27",8
"941",54,"8",9
"942",54,"99",10
"943",54,"20",11
"944",54,"5",12
"945",54,"7",13
"946",54,"6",14
"947",54,"26",15
"948",55,"44",1
"949",55,"33",2
"950",55,"3",3
"951",55,"11",4
"952",55,"55",5
"953",55,"10",6
"954",55,"16",7
"955",55,"27",8
"956",55,"8",9
"957",55,"99",10
"958",55,"5",11
"959",55,"7",12
"960",55,"20",13
"961",55,"6",14
"962",55,"26",15
"963",56,"44",1
"964",56,"33",2
"965",56,"3",3
"966",56,"11",4
"967",56,"55",5
"968",56,"10",6
"969",56,"16",7
"970",56,"27",8
"971",56,"8",9
"972",56,"99",10
"973",56,"5",11
"974",56,"7",12
"975",56,"20",13
"976",56,"6",14
"977",56,"26",15
"978",57,"44",1
"979",57,"33",2
"980",57,"3",3
"981",57,"11",4
"982",57,"55",5
"983",57,"10",6
"984",57,"16",7
"985",57,"27",8
"986",57,"8",9
"987",57,"99",10
"988",57,"5",11
"989",57,"7",12
"990",57,"20",13
"991",57,"6",14
"992",57,"26",15
"993",58,"44",1
"994",58,"33",2
"995",58,"3",3
"996",58,"11",4
"997",58,"55",5
"998",58,"10",6
"999",58,"16",7
"1000",58,"27",8
"1001",58,"8",9
"1002",58,"99",10
"1003",58,"5",11
"1004",58,"7",12
"1005",58,"20",13
"1006",58,"6",14
"1007",58,"26",15
"1008",59,"44",1
"1009",59,"33",2
"1010",59,"3",3
"1011",59,"11",4
"1012",59,"55",5
"1013",59,"10",6
"1014",59,"16",7
"1015",59,"27",8
"1016",59,"8",9
"1017",59,"99",10
