"","lap","cars","Position"
"1359",76,"5",12
"1360",76,"99",13
"1361",76,"7",14
"1362",76,"20",15
"1363",76,"51",16
"1364",76,"89",17
"1365",77,"11",1
"1366",77,"63",2
"1367",77,"31",3
"1368",77,"18",4
"1369",77,"55",5
"1370",77,"3",6
"1371",77,"77",7
"1372",77,"23",8
"1373",77,"26",9
"1374",77,"10",10
"1375",77,"4",11
"1376",77,"5",12
"1377",77,"99",13
"1378",77,"7",14
"1379",77,"20",15
"1380",77,"51",16
"1381",77,"89",17
"1382",78,"11",1
"1383",78,"63",2
"1384",78,"31",3
"1385",78,"18",4
"1386",78,"55",5
"1387",78,"3",6
"1388",78,"23",7
"1389",78,"26",8
"1390",78,"77",9
"1391",78,"10",10
"1392",78,"4",11
"1393",78,"5",12
"1394",78,"99",13
"1395",78,"7",14
"1396",78,"20",15
"1397",78,"51",16
"1398",78,"89",17
"1399",79,"11",1
"1400",79,"31",2
"1401",79,"18",3
"1402",79,"55",4
"1403",79,"3",5
"1404",79,"23",6
"1405",79,"26",7
"1406",79,"77",8
"1407",79,"10",9
"1408",79,"4",10
"1409",79,"5",11
"1410",79,"99",12
"1411",79,"7",13
"1412",79,"63",14
"1413",79,"20",15
"1414",79,"51",16
"1415",79,"89",17
"1416",80,"11",1
"1417",80,"31",2
"1418",80,"18",3
"1419",80,"55",4
"1420",80,"3",5
"1421",80,"23",6
"1422",80,"26",7
"1423",80,"77",8
"1424",80,"10",9
"1425",80,"4",10
"1426",80,"5",11
"1427",80,"99",12
"1428",80,"7",13
"1429",80,"63",14
"1430",80,"20",15
"1431",80,"51",16
"1432",80,"89",17
"1433",81,"11",1
"1434",81,"31",2
"1435",81,"18",3
"1436",81,"55",4
"1437",81,"3",5
"1438",81,"23",6
"1439",81,"26",7
"1440",81,"77",8
"1441",81,"10",9
"1442",81,"4",10
"1443",81,"5",11
"1444",81,"99",12
"1445",81,"63",13
"1446",81,"7",14
"1447",81,"20",15
"1448",81,"51",16
"1449",81,"89",17
"1450",82,"11",1
"1451",82,"31",2
"1452",82,"18",3
"1453",82,"55",4
"1454",82,"3",5
"1455",82,"23",6
"1456",82,"26",7
"1457",82,"77",8
"1458",82,"10",9
"1459",82,"4",10
"1460",82,"5",11
"1461",82,"99",12
"1462",82,"63",13
"1463",82,"7",14
"1464",82,"20",15
"1465",82,"89",16
"1466",82,"51",17
"1467",83,"11",1
"1468",83,"31",2
"1469",83,"18",3
"1470",83,"55",4
"1471",83,"3",5
"1472",83,"23",6
"1473",83,"26",7
"1474",83,"77",8
"1475",83,"10",9
"1476",83,"4",10
"1477",83,"5",11
"1478",83,"63",12
"1479",83,"99",13
"1480",83,"7",14
"1481",83,"20",15
"1482",83,"89",16
"1483",83,"51",17
"1484",84,"11",1
"1485",84,"31",2
"1486",84,"18",3
"1487",84,"55",4
"1488",84,"3",5
"1489",84,"23",6
"1490",84,"26",7
"1491",84,"77",8
"1492",84,"10",9
"1493",84,"4",10
"1494",84,"63",11
"1495",84,"5",12
"1496",84,"99",13
"1497",84,"7",14
"1498",84,"20",15
"1499",84,"89",16
"1500",84,"51",17
"1501",85,"11",1
"1502",85,"31",2
"1503",85,"18",3
"1504",85,"55",4
"1505",85,"3",5
"1506",85,"23",6
"1507",85,"26",7
"1508",85,"77",8
"1509",85,"4",9
"1510",85,"10",10
"1511",85,"63",11
"1512",85,"5",12
"1513",85,"99",13
"1514",85,"7",14
"1515",85,"20",15
"1516",85,"89",16
"1517",85,"51",17
"1518",86,"11",1
"1519",86,"31",2
"1520",86,"18",3
"1521",86,"55",4
"1522",86,"3",5
"1523",86,"23",6
"1524",86,"26",7
"1525",86,"77",8
"1526",86,"4",9
"1527",86,"63",10
"1528",86,"10",11
"1529",86,"5",12
"1530",86,"99",13
"1531",86,"7",14
"1532",86,"20",15
"1533",86,"89",16
"1534",86,"51",17
"1535",87,"11",1
"1536",87,"31",2
"1537",87,"18",3
"1538",87,"55",4
"1539",87,"3",5
"1540",87,"23",6
"1541",87,"26",7
"1542",87,"77",8
"1543",87,"63",9
"1544",87,"4",10
"1545",87,"10",11
"1546",87,"5",12
"1547",87,"99",13
"1548",87,"7",14
"1549",87,"20",15
"1550",87,"89",16
"1551",87,"51",17
